date,sku,competitor,price
2024-02-01,TB-IND-007,Flipkart,19357.11
2024-02-01,TB-IND-007,Amazon,18406.12
2024-02-01,TB-IND-007,Croma,20699.41
2024-02-01,TB-IND-007,Reliance Digital,19100.75
2024-02-01,TB-IND-007,CompeteX,18306.48
2024-03-01,TB-IND-007,Flipkart,19538.83
2024-03-01,TB-IND-007,Amazon,18808.91
2024-03-01,TB-IND-007,Croma,21053.98
2024-03-01,TB-IND-007,Reliance Digital,21020.14
2024-03-01,TB-IND-007,CompeteX,19616.17
2024-04-01,TB-IND-007,Flipkart,18106.31
2024-04-01,TB-IND-007,Amazon,18951.04
2024-04-01,TB-IND-007,Croma,19646.26
2024-04-01,TB-IND-007,Reliance Digital,21561.35
2024-04-01,TB-IND-007,CompeteX,19615.69
2024-05-01,TB-IND-007,Flipkart,18944.95
2024-05-01,TB-IND-007,Amazon,20167.1
2024-05-01,TB-IND-007,Croma,20658.57
2024-05-01,TB-IND-007,Reliance Digital,20548.07
2024-05-01,TB-IND-007,CompeteX,17314.21
2024-06-01,TB-IND-007,Flipkart,19536.38
2024-06-01,TB-IND-007,Amazon,18205.0
2024-06-01,TB-IND-007,Croma,21496.64
2024-06-01,TB-IND-007,Reliance Digital,20983.27
2024-06-01,TB-IND-007,CompeteX,19016.18
2024-07-01,TB-IND-007,Flipkart,17561.13
2024-07-01,TB-IND-007,Amazon,18686.83
2024-07-01,TB-IND-007,Croma,19950.32
2024-07-01,TB-IND-007,Reliance Digital,19824.42
2024-07-01,TB-IND-007,CompeteX,17310.14
2024-08-01,TB-IND-007,Flipkart,20035.44
2024-08-01,TB-IND-007,Amazon,19375.38
2024-08-01,TB-IND-007,Croma,20066.81
2024-08-01,TB-IND-007,Reliance Digital,19925.63
2024-08-01,TB-IND-007,CompeteX,18297.78
2024-09-01,TB-IND-007,Flipkart,19111.51
2024-09-01,TB-IND-007,Amazon,19270.67
2024-09-01,TB-IND-007,Croma,21752.99
2024-09-01,TB-IND-007,Reliance Digital,20200.26
2024-09-01,TB-IND-007,CompeteX,19794.66
2024-10-01,TB-IND-007,Flipkart,19800.49
2024-10-01,TB-IND-007,Amazon,18426.94
2024-10-01,TB-IND-007,Croma,21783.76
2024-10-01,TB-IND-007,Reliance Digital,19154.84
2024-10-01,TB-IND-007,CompeteX,19314.77
2024-11-01,TB-IND-007,Flipkart,18507.3
2024-11-01,TB-IND-007,Amazon,20265.82
2024-11-01,TB-IND-007,Croma,21611.98
2024-11-01,TB-IND-007,Reliance Digital,21048.92
2024-11-01,TB-IND-007,CompeteX,19239.46
2024-12-01,TB-IND-007,Flipkart,18298.69
2024-12-01,TB-IND-007,Amazon,18076.47
2024-12-01,TB-IND-007,Croma,20334.51
2024-12-01,TB-IND-007,Reliance Digital,19311.84
2024-12-01,TB-IND-007,CompeteX,18978.29
2021-01-01,RF-IND-008,Flipkart,26276.71
2021-01-01,RF-IND-008,Amazon,29304.39
2021-01-01,RF-IND-008,Croma,29952.61
2021-01-01,RF-IND-008,Reliance Digital,30104.12
2021-01-01,RF-IND-008,CompeteX,24879.5
2021-02-01,RF-IND-008,Flipkart,28299.1
2021-02-01,RF-IND-008,Amazon,29097.21
2021-02-01,RF-IND-008,Croma,29349.28
2021-02-01,RF-IND-008,Reliance Digital,29256.51
2021-02-01,RF-IND-008,CompeteX,27358.05
2021-03-01,RF-IND-008,Flipkart,25605.37
2021-03-01,RF-IND-008,Amazon,27450.06
2021-03-01,RF-IND-008,Croma,29002.76
2021-03-01,RF-IND-008,Reliance Digital,27453.79
2021-03-01,RF-IND-008,CompeteX,25800.73
2021-04-01,RF-IND-008,Flipkart,25187.24
2021-04-01,RF-IND-008,Amazon,25581.18
2021-04-01,RF-IND-008,Croma,27969.85
2021-04-01,RF-IND-008,Reliance Digital,30655.41
2021-04-01,RF-IND-008,CompeteX,26514.16
2021-05-01,RF-IND-008,Flipkart,28706.02
2021-05-01,RF-IND-008,Amazon,27175.39
2021-05-01,RF-IND-008,Croma,28662.32
2021-05-01,RF-IND-008,Reliance Digital,28864.08
2021-05-01,RF-IND-008,CompeteX,26082.89
2021-06-01,RF-IND-008,Flipkart,25334.21
2021-06-01,RF-IND-008,Amazon,27992.04
2021-06-01,RF-IND-008,Croma,28286.87
2021-06-01,RF-IND-008,Reliance Digital,29308.78
2021-06-01,RF-IND-008,CompeteX,26908.79
2021-07-01,RF-IND-008,Flipkart,25515.94
2021-07-01,RF-IND-008,Amazon,25720.49
2021-07-01,RF-IND-008,Croma,30500.59
2021-07-01,RF-IND-008,Reliance Digital,28682.42
2021-07-01,RF-IND-008,CompeteX,24588.0
2021-08-01,RF-IND-008,Flipkart,28819.88
2021-08-01,RF-IND-008,Amazon,25706.5
2021-08-01,RF-IND-008,Croma,30164.54
2021-08-01,RF-IND-008,Reliance Digital,30736.02
2021-08-01,RF-IND-008,CompeteX,25297.59
2021-09-01,RF-IND-008,Flipkart,25477.62
2021-09-01,RF-IND-008,Amazon,25955.83
2021-09-01,RF-IND-008,Croma,28628.84
2021-09-01,RF-IND-008,Reliance Digital,27276.1
2021-09-01,RF-IND-008,CompeteX,27073.27
2021-10-01,RF-IND-008,Flipkart,25164.18
2021-10-01,RF-IND-008,Amazon,27476.93
2021-10-01,RF-IND-008,Croma,31347.05
2021-10-01,RF-IND-008,Reliance Digital,30070.76
2021-10-01,RF-IND-008,CompeteX,26771.66
2021-11-01,RF-IND-008,Flipkart,26120.51
2021-11-01,RF-IND-008,Amazon,27925.67
2021-11-01,RF-IND-008,Croma,29506.0
2021-11-01,RF-IND-008,Reliance Digital,28550.25
2021-11-01,RF-IND-008,CompeteX,24872.38
2021-12-01,RF-IND-008,Flipkart,28395.49
2021-12-01,RF-IND-008,Amazon,27243.16
2021-12-01,RF-IND-008,Croma,28202.92
2021-12-01,RF-IND-008,Reliance Digital,28321.62
2021-12-01,RF-IND-008,CompeteX,25983.39
2022-01-01,RF-IND-008,Flipkart,29008.87
2022-01-01,RF-IND-008,Amazon,29206.44
2022-01-01,RF-IND-008,Croma,31369.35
2022-01-01,RF-IND-008,Reliance Digital,27730.94
2022-01-01,RF-IND-008,CompeteX,26771.06
2022-02-01,RF-IND-008,Flipkart,27611.08
2022-02-01,RF-IND-008,Amazon,26321.89
2022-02-01,RF-IND-008,Croma,29312.22
2022-02-01,RF-IND-008,Reliance Digital,30756.15
2022-02-01,RF-IND-008,CompeteX,25644.39
2022-03-01,RF-IND-008,Flipkart,27828.97
2022-03-01,RF-IND-008,Amazon,27113.3
2022-03-01,RF-IND-008,Croma,28312.14
2022-03-01,RF-IND-008,Reliance Digital,28660.28
2022-03-01,RF-IND-008,CompeteX,29030.99
2022-04-01,RF-IND-008,Flipkart,28903.89
2022-04-01,RF-IND-008,Amazon,30118.79
2022-04-01,RF-IND-008,Croma,30232.96
2022-04-01,RF-IND-008,Reliance Digital,28129.47
2022-04-01,RF-IND-008,CompeteX,27303.24
2022-05-01,RF-IND-008,Flipkart,27502.19
2022-05-01,RF-IND-008,Amazon,29653.58
2022-05-01,RF-IND-008,Croma,28659.22
2022-05-01,RF-IND-008,Reliance Digital,29657.72
2022-05-01,RF-IND-008,CompeteX,25696.64
2022-06-01,RF-IND-008,Flipkart,26978.51
2022-06-01,RF-IND-008,Amazon,29221.55
2022-06-01,RF-IND-008,Croma,30185.17
2022-06-01,RF-IND-008,Reliance Digital,29204.09
2022-06-01,RF-IND-008,CompeteX,26683.54
2022-07-01,RF-IND-008,Flipkart,27522.66
2022-07-01,RF-IND-008,Amazon,29413.98
2022-07-01,RF-IND-008,Croma,31865.08
2022-07-01,RF-IND-008,Reliance Digital,31543.66
2022-07-01,RF-IND-008,CompeteX,28268.0
2022-08-01,RF-IND-008,Flipkart,26941.09
2022-08-01,RF-IND-008,Amazon,29022.81
2022-08-01,RF-IND-008,Croma,30030.07
2022-08-01,RF-IND-008,Reliance Digital,28714.66
2022-08-01,RF-IND-008,CompeteX,28485.9
2022-09-01,RF-IND-008,Flipkart,25822.75
2022-09-01,RF-IND-008,Amazon,29885.35
2022-09-01,RF-IND-008,Croma,30126.46
2022-09-01,RF-IND-008,Reliance Digital,30259.16
2022-09-01,RF-IND-008,CompeteX,27753.01
2022-10-01,RF-IND-008,Flipkart,29281.73
2022-10-01,RF-IND-008,Amazon,28815.02
2022-10-01,RF-IND-008,Croma,30742.02
2022-10-01,RF-IND-008,Reliance Digital,27955.51
2022-10-01,RF-IND-008,CompeteX,27183.92
2022-11-01,RF-IND-008,Flipkart,26273.92
2022-11-01,RF-IND-008,Amazon,29221.86
2022-11-01,RF-IND-008,Croma,30331.35
2022-11-01,RF-IND-008,Reliance Digital,30432.89
2022-11-01,RF-IND-008,CompeteX,25259.06
2022-12-01,RF-IND-008,Flipkart,26009.96
2022-12-01,RF-IND-008,Amazon,29136.63
2022-12-01,RF-IND-008,Croma,28554.25
2022-12-01,RF-IND-008,Reliance Digital,27974.11
2022-12-01,RF-IND-008,CompeteX,25139.69
2023-01-01,RF-IND-008,Flipkart,30389.65
2023-01-01,RF-IND-008,Amazon,30073.29
2023-01-01,RF-IND-008,Croma,30554.23
2023-01-01,RF-IND-008,Reliance Digital,29724.96
2023-01-01,RF-IND-008,CompeteX,27274.69
2023-02-01,RF-IND-008,Flipkart,29634.04
2023-02-01,RF-IND-008,Amazon,29756.93
2023-02-01,RF-IND-008,Croma,29855.92
2023-02-01,RF-IND-008,Reliance Digital,29216.26
2023-02-01,RF-IND-008,CompeteX,26230.45
2023-03-01,RF-IND-008,Flipkart,29158.89
2023-03-01,RF-IND-008,Amazon,30184.92
2023-03-01,RF-IND-008,Croma,30187.72
2023-03-01,RF-IND-008,Reliance Digital,28579.83
2023-03-01,RF-IND-008,CompeteX,26163.04
2023-04-01,RF-IND-008,Flipkart,30436.85
2023-04-01,RF-IND-008,Amazon,28236.43
2023-04-01,RF-IND-008,Croma,32282.68
2023-04-01,RF-IND-008,Reliance Digital,31088.4
2023-04-01,RF-IND-008,CompeteX,27408.64
2023-05-01,RF-IND-008,Flipkart,27269.87
2023-05-01,RF-IND-008,Amazon,27513.18
2023-05-01,RF-IND-008,Croma,31641.9
2023-05-01,RF-IND-008,Reliance Digital,31711.56
2023-05-01,RF-IND-008,CompeteX,28497.15
2023-06-01,RF-IND-008,Flipkart,28618.71
2023-06-01,RF-IND-008,Amazon,27183.12
2023-06-01,RF-IND-008,Croma,33110.66
2023-06-01,RF-IND-008,Reliance Digital,31811.62
2023-06-01,RF-IND-008,CompeteX,27038.33
2023-07-01,RF-IND-008,Flipkart,30487.17
2023-07-01,RF-IND-008,Amazon,29509.74
2023-07-01,RF-IND-008,Croma,31506.48
2023-07-01,RF-IND-008,Reliance Digital,31601.19
2023-07-01,RF-IND-008,CompeteX,29194.67
2023-08-01,RF-IND-008,Flipkart,29143.0
2023-08-01,RF-IND-008,Amazon,27541.06
2023-08-01,RF-IND-008,Croma,30491.97
2023-08-01,RF-IND-008,Reliance Digital,32349.17
2023-08-01,RF-IND-008,CompeteX,26754.92
2023-09-01,RF-IND-008,Flipkart,27961.63
2023-09-01,RF-IND-008,Amazon,28804.17
2023-09-01,RF-IND-008,Croma,30912.22
2023-09-01,RF-IND-008,Reliance Digital,31039.69
2023-09-01,RF-IND-008,CompeteX,29740.27
2023-10-01,RF-IND-008,Flipkart,27415.33
2023-10-01,RF-IND-008,Amazon,27513.66
2023-10-01,RF-IND-008,Croma,29906.93
2023-10-01,RF-IND-008,Reliance Digital,32178.15
2023-10-01,RF-IND-008,CompeteX,28505.07
2023-11-01,RF-IND-008,Flipkart,27603.2
2023-11-01,RF-IND-008,Amazon,30399.22
2023-11-01,RF-IND-008,Croma,32665.56
2023-11-01,RF-IND-008,Reliance Digital,32010.24
2023-11-01,RF-IND-008,CompeteX,29639.92
2023-12-01,RF-IND-008,Flipkart,27463.31
2023-12-01,RF-IND-008,Amazon,30146.15
2023-12-01,RF-IND-008,Croma,31000.03
2023-12-01,RF-IND-008,Reliance Digital,31991.47
2023-12-01,RF-IND-008,CompeteX,28848.62
2024-01-01,RF-IND-008,Flipkart,30480.4
2024-01-01,RF-IND-008,Amazon,30576.85
2024-01-01,RF-IND-008,Croma,30667.72
2024-01-01,RF-IND-008,Reliance Digital,31627.99
2024-01-01,RF-IND-008,CompeteX,30759.7
2024-02-01,RF-IND-008,Flipkart,31168.07
2024-02-01,RF-IND-008,Amazon,27957.67
2024-02-01,RF-IND-008,Croma,30613.82
2024-02-01,RF-IND-008,Reliance Digital,29862.05
2024-02-01,RF-IND-008,CompeteX,29654.37
2024-03-01,RF-IND-008,Flipkart,30657.03
2024-03-01,RF-IND-008,Amazon,28685.49
2024-03-01,RF-IND-008,Croma,32071.01
2024-03-01,RF-IND-008,Reliance Digital,32891.36
2024-03-01,RF-IND-008,CompeteX,29683.51
2024-04-01,RF-IND-008,Flipkart,29479.67
2024-04-01,RF-IND-008,Amazon,30295.64
2024-04-01,RF-IND-008,Croma,32081.72
2024-04-01,RF-IND-008,Reliance Digital,30570.57
2024-04-01,RF-IND-008,CompeteX,28966.63
2024-05-01,RF-IND-008,Flipkart,30106.27
2024-05-01,RF-IND-008,Amazon,31504.73
2024-05-01,RF-IND-008,Croma,32628.35
2024-05-01,RF-IND-008,Reliance Digital,32551.32
2024-05-01,RF-IND-008,CompeteX,27236.35
2024-06-01,RF-IND-008,Flipkart,29134.94
2024-06-01,RF-IND-008,Amazon,27813.07
2024-06-01,RF-IND-008,Croma,30963.61
2024-06-01,RF-IND-008,Reliance Digital,32403.23
2024-06-01,RF-IND-008,CompeteX,30790.21
2024-07-01,RF-IND-008,Flipkart,27586.57
2024-07-01,RF-IND-008,Amazon,29488.7
2024-07-01,RF-IND-008,Croma,33328.14
2024-07-01,RF-IND-008,Reliance Digital,30171.0
2024-07-01,RF-IND-008,CompeteX,28924.17
2024-08-01,RF-IND-008,Flipkart,30295.07
2024-08-01,RF-IND-008,Amazon,30405.18
2024-08-01,RF-IND-008,Croma,30712.99
2024-08-01,RF-IND-008,Reliance Digital,30817.69
2024-08-01,RF-IND-008,CompeteX,29901.39
2024-09-01,RF-IND-008,Flipkart,29530.9
2024-09-01,RF-IND-008,Amazon,27795.55
2024-09-01,RF-IND-008,Croma,33161.16
2024-09-01,RF-IND-008,Reliance Digital,29450.08
2024-09-01,RF-IND-008,CompeteX,29738.77
2024-10-01,RF-IND-008,Flipkart,28027.96
2024-10-01,RF-IND-008,Amazon,31866.86
2024-10-01,RF-IND-008,Croma,31481.74
2024-10-01,RF-IND-008,Reliance Digital,30696.11
2024-10-01,RF-IND-008,CompeteX,27188.57
2024-11-01,RF-IND-008,Flipkart,28468.59
2024-11-01,RF-IND-008,Amazon,31518.95
2024-11-01,RF-IND-008,Croma,34166.74
2024-11-01,RF-IND-008,Reliance Digital,30872.91
2024-11-01,RF-IND-008,CompeteX,28469.22
2024-12-01,RF-IND-008,Flipkart,30248.06
2024-12-01,RF-IND-008,Amazon,31559.74
2024-12-01,RF-IND-008,Croma,32443.56
2024-12-01,RF-IND-008,Reliance Digital,30972.11
2024-12-01,RF-IND-008,CompeteX,28315.45
